scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-correction-087,26.78032857,0.4705126546,0.2311572516,0.4098151817,0.8196303633,93.99454234,3.830009605,0.06966145127
politeness-criticism-or-feedback-023,26.04776812,1.450312629,1.169819173,0.8572804811,1.714560962,24.82257537,14.50292706,-0.9076121378
politeness-criticism-or-feedback-036,18.38099983,0.8277749986,0.2641132707,0.7845098015,1.569019603,60.98041839,5.903534438,-0.4851085051
politeness-criticism-or-feedback-041,26.71719148,0.6473558564,-0.32867434,0.557712097,1.115424194,73.13539701,4.922377053,-0.2901110241
politeness-criticism-or-feedback-050,41.5770077,0.5985806821,0.4885408618,0.345870871,0.691741742,72.61365647,4.957745106,-0.2988133402
politeness-criticism-or-feedback-054,46.90715209,0.724487263,-0.5429126346,0.4797162343,0.9594324687,60.18689628,5.981368408,-0.4971724086
politeness-criticism-or-feedback-071,22.73838823,0.9588932499,0.5491280848,0.7860881701,1.57217634,49.58044331,7.260927413,-0.6483797981
politeness-criticism-or-feedback-099,72.55526698,0.8212406931,0.7958541203,0.2026141535,0.4052283069,25.51852043,14.10740098,-0.9024460778
politeness-criticism-or-feedback-100,19.31975965,2.344583011,0.36262829,2.316370052,4.632740104,23.81952901,15.11364897,-0.9148220681
politeness-disagreement-012,36.10845878,0.7112202505,0.6078318032,0.3692895121,0.7385790242,55.28678183,6.511502173,-0.5694691774
politeness-disagreement-035,20.44475525,1.709396661,0.3555735377,1.672006102,3.344012204,32.03595004,11.2373755,-0.8477154332
politeness-disagreement-047,18.69597643,0.4792950128,0.1557603708,0.4532796225,0.906559245,92.56127095,3.889315653,0.04468772425
politeness-disagreement-048,16.60136419,1.094203629,-0.1456840118,1.084461964,2.168923927,48.86266552,7.367588242,-0.6578661353
politeness-disagreement-075,37.19430578,0.7876986431,0.5813617424,0.5314956978,1.062991396,55.12229502,6.530932717,-0.5718266914
politeness-disagreement-086,42.74229472,0.3361984835,0.08852518604,0.3243342593,0.6486685186,112.8949666,3.188804699,0.3890430231
politeness-inquiry-sensitive-008,92.56064391,0.1954437208,0.1040186388,0.1654641072,0.3309282145,142.0022774,2.535170608,0.7880352246
politeness-inquiry-sensitive-009,18.33520523,0.7742995469,0.2349399437,0.7377960498,1.4755921,64.65018038,5.568429939,-0.4281438163
politeness-inquiry-sensitive-016,55.40724162,0.5545824984,-0.5005471198,0.2387767334,0.4775534669,76.44634944,4.709184972,-0.234355768
politeness-inquiry-sensitive-092,23.78461587,0.5912977833,0.2872215998,0.5168528041,1.033705608,79.08900062,4.551833974,-0.1892839514
politeness-refusal-038,43.27487233,0.6700186678,-0.4684327109,0.4790572101,0.9581144201,67.44968774,5.337311588,-0.3834945568
politeness-refusal-058,16.21935089,3.013495511,0.4898457989,2.973416601,5.946833203,18.60818499,19.3463253,-0.9477228354
politeness-refusal-064,17.5920091,1.593927137,-0.2270283149,1.577676095,3.15535219,34.55751419,10.41741596,-0.8235572081
politeness-refusal-069,55.92098796,0.3772246735,0.3115575417,0.2126742873,0.4253485747,116.8583587,3.080652545,0.4517864506
politeness-refusal-077,16.29418338,1.487530463,0.4209592937,1.426723572,2.853447144,36.01345788,9.996263097,-0.8088789105
politeness-refusal-080,31.77782252,0.5570634156,0.2643157883,0.4903639597,0.9807279195,82.98727798,4.338014317,-0.1220897264
politeness-refusal-083,26.20288422,1.548665981,-0.9387504624,1.231711773,2.463423546,29.82671831,12.06971536,-0.8675336089
politeness-refusal-090,15.02244764,1.294783724,0.4370359011,1.218796338,2.437592676,40.51115129,8.886442092,-0.7602795513
politeness-reminder-017,63.76857173,0.5577240742,0.4804896231,0.2831710878,0.5663421756,77.83240367,4.625322912,-0.2107719844
politeness-reminder-018,44.68307782,0.7991067017,-0.6028574471,0.5245325722,1.049065144,53.46910811,6.732859641,-0.5952561119
politeness-reminder-019,26.94154409,1.150694307,0.7291659541,0.8901766109,1.780353222,39.65082286,9.079256722,-0.7699475279
politeness-reminder-021,25.4504089,0.7973725066,0.3259328606,0.7277160742,1.455432148,62.06944064,5.799955603,-0.4684011143
politeness-reminder-079,17.93230449,1.192944946,0.183403779,1.178762359,2.357524718,45.13751452,7.975627453,-0.7054076325
politeness-reminder-094,29.72808825,4.254651253,-3.451577614,2.487703612,4.975407223,7.933141968,45.37924588,-0.9904297946
politeness-request-001,33.58520415,0.6511643016,0.431932308,0.4872878297,0.9745756594,70.34788825,5.117424403,-0.3363082525
politeness-request-006,39.8130769,2.174485825,1.845886878,1.149386897,2.298773793,14.39438431,25.00975326,-0.9686075311
politeness-request-025,110.605764,0.2458229172,0.1797039058,0.1677361406,0.3354722813,138.4969816,2.599334628,0.7489208118
politeness-request-029,31.68818621,0.4352720212,-0.2017466031,0.385694232,0.771388464,98.92032199,3.639292643,0.1550607917
politeness-request-031,34.84582499,0.435235808,0.311697209,0.3037680999,0.6075361997,101.276589,3.554622085,0.19554545
politeness-request-037,23.99868867,1.296611444,-0.7415984105,1.063594393,2.127188787,36.61781361,9.831280585,-0.8026320664
politeness-request-053,23.70813547,2.647074819,-0.2182496027,2.638062207,5.276124414,21.3266111,16.88031907,-0.9315224146
politeness-request-056,18.83632586,3.483850934,-1.37091013,3.202783593,6.405567187,15.07917897,23.87397887,-0.9655672333
politeness-request-061,18.44048309,1.666793637,0.3456178998,1.63056717,3.26113434,32.8200556,10.96890281,-0.8403769345
politeness-request-074,69.80866349,0.426593606,0.3858494769,0.1819403358,0.3638806716,110.4981188,3.257974018,0.3501766265
politeness-request-093,37.15143276,1.011528781,-0.8683111172,0.5188701949,1.03774039,33.8646456,10.63055566,-0.8303562841
politeness-request-097,32.48119617,3.264318237,2.514466187,2.081641983,4.163283966,11.31251226,31.82316994,-0.9805718444
