draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
1195,0.814928252,0.3537642079,0.7341382302,1.46827646,60.57379889,5.943163654,-0.4913021045
1196,0.8688170274,0.4432327169,0.7472534949,1.49450699,55.9571151,6.433498213,-0.559813267
1197,0.8416012557,0.2837115133,0.7923385961,1.584677192,59.9546933,6.004534094,-0.5006846542
1198,0.7509727111,0.4582868854,0.5949228046,1.189845609,62.17793919,5.789834863,-0.4667271994
1199,0.8261590895,0.2819483542,0.7765590556,1.553118111,60.88244948,5.913034102,-0.4866030065
1200,0.7499565119,0.4759136507,0.5796041466,1.159208293,61.6731775,5.837221537,-0.4745003445
1201,0.8029803239,0.2953616077,0.7466852894,1.493370579,62.13429856,5.79390141,-0.4674006882
1202,0.83963838,0.4971466948,0.6766371059,1.353274212,56.08184137,6.419190084,-0.558008135
1203,0.8600558938,0.4990770444,0.7004414638,1.400882928,55.04164037,6.540502746,-0.5729809567
1204,0.7245543298,0.3390493313,0.6403315765,1.280663153,66.75975836,5.392470088,-0.3945873663
1205,0.8749800233,0.5475619422,0.6824704834,1.364940967,52.92983009,6.801457691,-0.6027926572
1206,0.773673336,0.3036058118,0.7116136184,1.423227237,63.90295341,5.633542439,-0.4398928789
1207,0.8593730946,0.3689573529,0.7761395413,1.552279083,57.81263717,6.227012253,-0.5326896266
1208,0.8316333561,0.4958685662,0.6676289419,1.335257884,56.51670764,6.3697978,-0.551693798
1209,0.8635430065,0.4331596015,0.7470470425,1.494094085,56.43355284,6.379183693,-0.5529036895
1210,0.8942343392,0.3991763127,0.800195804,1.600391608,55.51480037,6.484757175,-0.5661933337
1211,0.8698347275,0.3803937095,0.7822487322,1.564497464,57.07145237,6.307882226,-0.5435927232
1212,0.8291370772,0.3016756769,0.7723082796,1.544616559,60.47093727,5.953273031,-0.4928649763
1213,0.8385084506,0.4355493041,0.7165146372,1.433029274,57.69230662,6.240000116,-0.534465842
1214,0.9253606387,0.3686532464,0.8487562051,1.69751241,54.46062904,6.610279872,-0.5812622403
1215,0.8255314989,0.379910289,0.7329191142,1.465838228,59.51277546,6.04912134,-0.5073462296
1216,0.7558074711,0.4978386884,0.568684072,1.137368144,60.53825394,5.946653175,-0.4918423511
1217,0.7792223835,0.3027708781,0.717995347,1.435990694,63.55062483,5.664775145,-0.4454069019
1218,0.7001511298,0.3836678438,0.5856710597,1.171342119,67.69912928,5.31764594,-0.3794702198
1219,0.8346598424,0.2985672104,0.7794322763,1.558864553,60.18494715,5.981562119,-0.4972019248
1220,0.805514032,0.2507183891,0.765501891,1.531003782,62.47893389,5.761942107,-0.4620747119
1221,0.7895894304,0.3314231443,0.7166660087,1.433332017,62.47618055,5.762196038,-0.4621173284
1222,0.7629876634,0.4439649555,0.6205201792,1.241040358,61.84088145,5.821391797,-0.4719218206
1223,0.8008354406,0.4568770905,0.6577238988,1.315447798,59.24788953,6.076165799,-0.5113247417
1224,0.7234766563,0.3376636864,0.6398450649,1.27969013,66.86202155,5.384222488,-0.3929467332
1225,0.8569737687,0.4763585407,0.7123809241,1.424761848,55.78512219,6.453333539,-0.5622981243
1226,0.8700239381,0.2591000317,0.8305473053,1.661094611,58.60133629,6.143204622,-0.5209897246
1227,0.8169702452,0.4831053093,0.6588244392,1.317648878,57.64108104,6.245545599,-0.5352212746
