scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-correction-002,18.27510708,0.8338376686,0.423878906,0.7180612304,1.436122461,58.19605607,6.185986205,-0.5270142963
politeness-correction-005,28.15419472,0.5864285709,-0.0653222367,0.5827790955,1.165558191,80.84705904,4.452852141,-0.159070364
politeness-correction-007,16.36097843,0.8773990885,0.06692058554,0.8748432978,1.749686596,59.28135047,6.072736149,-0.510822769
politeness-correction-024,22.87761553,0.6414723337,0.4314049726,0.4747383537,0.9494767074,71.21377613,5.05520167,-0.3220380747
politeness-correction-027,32.77387215,0.665890435,0.2678980452,0.6096234155,1.219246831,72.39776848,4.972528955,-0.3024070148
politeness-correction-045,21.24158414,0.9064080324,0.2596084044,0.8684347976,1.736869595,56.64838854,6.354991012,-0.549775482
politeness-correction-051,23.19363854,0.6157912644,-0.06364520508,0.6124934034,1.224986807,78.08869016,4.610142637,-0.206397333
politeness-correction-076,25.2135465,0.8540126881,-0.3613171602,0.7738136605,1.547627321,58.22391972,6.183025838,-0.5266009382
politeness-correction-087,23.66038865,1.052817189,-0.0643269183,1.05085017,2.10170034,50.75511966,7.092880529,-0.6326361302
politeness-criticism-or-feedback-023,18.38525628,0.9578287724,-0.1449980865,0.9467901098,1.89358022,54.8182279,6.567158659,-0.5761723231
politeness-criticism-or-feedback-036,33.09165173,0.6523949951,0.2243880032,0.6125922409,1.225184482,74.00335061,4.864644601,-0.2755811415
politeness-criticism-or-feedback-041,25.22456286,0.6777810783,0.01413524031,0.6776336658,1.355267332,72.82897545,4.943087525,-0.2952249117
politeness-criticism-or-feedback-050,28.18764615,0.6175155961,0.2906715713,0.5448261641,1.089652328,76.44787682,4.709090886,-0.2343298525
politeness-criticism-or-feedback-054,26.11755749,0.7739272013,-0.2317486536,0.7384144327,1.476828865,64.70530168,5.563686292,-0.4272742051
politeness-criticism-or-feedback-071,24.02293076,0.9363975502,-0.1236791578,0.928193858,1.856387716,55.96752641,6.432301428,-0.5596626882
politeness-criticism-or-feedback-099,18.78971952,0.9203721066,0.3701932202,0.8426397773,1.685279555,54.67905422,6.583873937,-0.5781559435
politeness-criticism-or-feedback-100,20.69932949,0.6734118631,0.3646830733,0.5661181797,1.132236359,70.2297107,5.126035639,-0.3382499814
politeness-disagreement-012,22.70116467,0.7672237105,-0.06136468245,0.7647657143,1.529531429,66.11661545,5.444924812,-0.4048764412
politeness-disagreement-035,22.83854654,0.7983565445,0.03710676756,0.7974937367,1.594987473,64.09238337,5.616892072,-0.4369213675
politeness-disagreement-047,22.4386743,0.6434753147,-0.1492453524,0.6259283549,1.25185671,75.31274006,4.780067751,-0.2535428605
politeness-disagreement-048,19.77501561,1.005302787,0.2592942882,0.97128789,1.94257578,51.93484068,6.931762864,-0.616557238
politeness-disagreement-075,20.55806088,0.7943281053,0.3340173135,0.7206868759,1.441373752,62.13894201,5.793468449,-0.4673290405
politeness-disagreement-086,24.90868492,0.7415242915,0.09247446267,0.7357355154,1.471471031,67.82602881,5.307696858,-0.3774201355
politeness-inquiry-sensitive-008,20.7004169,0.8739423807,0.1007734953,0.8681128886,1.736225777,59.38167871,6.062475966,-0.5093166265
politeness-inquiry-sensitive-009,22.37643414,0.7172232708,-0.1038683826,0.7096622995,1.419324599,69.56538288,5.174987689,-0.3491382732
politeness-inquiry-sensitive-016,20.99731942,0.7291613452,-0.166373992,0.7099267301,1.41985346,68.35840203,5.266360671,-0.3687994933
politeness-inquiry-sensitive-092,22.31710301,0.6667945015,-0.05286210465,0.664695799,1.329391598,73.68060618,4.885953287,-0.2809915735
politeness-refusal-038,22.13515044,0.6275717853,0.377051113,0.501675995,1.00335199,74.00073144,4.86481678,-0.2756250843
politeness-refusal-058,23.61332845,0.7567902982,-0.2931221656,0.6977183898,1.39543678,65.17696924,5.523423445,-0.4198169411
politeness-refusal-064,18.69950431,0.7861007525,0.09828316025,0.7799325698,1.55986514,64.74313076,5.560435459,-0.4266771728
politeness-refusal-069,21.80305011,0.5899403852,0.05077925401,0.5877509042,1.175501808,80.53092718,4.470332239,-0.1645152035
politeness-refusal-077,21.29120699,0.8146349328,-0.2125759424,0.7864105432,1.572821086,62.25687804,5.782493619,-0.4655082792
politeness-refusal-080,21.94806401,0.7304686418,0.1205166131,0.7204583143,1.440916629,68.51457176,5.254356712,-0.3662645863
politeness-refusal-083,23.87760627,0.7487433878,0.1516899743,0.7332167568,1.466433514,67.04075886,5.369867617,-0.3900762044
politeness-refusal-090,19.75986164,0.7922008625,0.1853948636,0.7702018899,1.54040378,63.88415247,5.635200376,-0.4401875399
politeness-reminder-017,22.82989976,0.8261180989,-0.06405054416,0.8236313745,1.647262749,62.29700214,5.778769245,-0.4648883711
politeness-reminder-018,29.94862916,0.86008177,0.06983906412,0.8572415974,1.714483195,60.26074654,5.97403817,-0.4960536534
politeness-reminder-019,22.67838942,0.84500325,0.2530228411,0.8062319359,1.612463872,60.07722356,5.99228757,-0.4988323125
politeness-reminder-021,28.09381376,0.7126298441,0.3505860702,0.620427838,1.240855676,67.43290002,5.338640335,-0.3837651393
politeness-reminder-079,26.22480352,0.7357161611,0.04932225874,0.7340610224,1.468122045,68.35662943,5.266497236,-0.36882825
politeness-reminder-094,31.08623035,0.7464884505,0.4180236231,0.6184668603,1.236933721,63.58250689,5.661934667,-0.4449086303
politeness-request-001,34.74160764,0.5529170763,0.1732492633,0.5250733149,1.05014663,83.94281921,4.28863366,-0.1055209369
politeness-request-006,22.56651085,0.8450633747,0.1523569711,0.8312156523,1.662431305,60.82199236,5.918911664,-0.4875245617
politeness-request-025,18.02528611,1.00402173,0.1075998425,0.9982394045,1.996478809,52.78708595,6.819849846,-0.6047786315
politeness-request-029,18.4665526,0.6665814579,0.1977182783,0.6365833194,1.273166639,73.02405546,4.929882321,-0.2919701773
politeness-request-031,22.02894946,0.7661849727,0.4018049367,0.6523742831,1.304748566,62.67753909,5.743684344,-0.4589978722
politeness-request-037,26.20834782,0.7084819068,0.3071451957,0.6384421987,1.276884397,68.46446292,5.258202353,-0.3670782375
politeness-request-053,25.5023836,0.4967744082,0.2682428696,0.4181274633,0.8362549265,90.4405667,3.980514642,0.007689263691
politeness-request-056,20.03346882,0.7328637626,0.04838414142,0.7312648422,1.462529684,68.56538675,5.250462617,-0.3654391826
politeness-request-061,28.74693015,0.4439288343,0.1030396327,0.4318050996,0.8636101992,96.98799851,3.711799455,0.1216614366
politeness-request-074,16.08430377,0.8132502261,0.1352457765,0.8019255016,1.603851003,62.84284678,5.728575621,-0.4564326783
politeness-request-093,24.20296112,0.7429217011,-0.1361475422,0.7303399898,1.46067998,67.53912187,5.330244013,-0.3820525132
politeness-request-097,29.91992044,0.686546623,-0.1401470489,0.672090076,1.344180152,71.77120908,5.015938906,-0.3128122365
