scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-refusal-069,19.93672797,0.6206082392,0.02530785726,0.6200920084,1.240184017,77.70417537,4.632955672,-0.2129591846
politeness-refusal-077,21.24238421,0.7698191767,-0.2471681361,0.7290606815,1.458121363,64.82885432,5.553082863,-0.425323564
politeness-refusal-080,19.97350389,0.7996781338,0.1061365588,0.7926033993,1.585206799,63.83050944,5.639936187,-0.441028009
politeness-refusal-083,21.07602669,0.8130768646,0.1544966459,0.7982635994,1.596527199,62.75220006,5.736850655,-0.4578397781
politeness-refusal-090,20.5154013,0.7016946966,0.2288056944,0.6633425973,1.326685195,69.92845376,5.148118979,-0.343193287
politeness-reminder-017,21.38633554,0.8179377454,-0.09723271946,0.8121378908,1.624275782,62.70855011,5.740843942,-0.4585169432
politeness-reminder-018,28.6978713,0.8760660277,0.02285357204,0.8757678911,1.751535782,59.42113795,6.058450114,-0.5087238302
politeness-reminder-019,21.28898563,0.8823671039,0.3176984611,0.8231885531,1.646377106,57.29536481,6.283230785,-0.5403083963
politeness-reminder-021,25.78649288,0.6718816091,0.2633647499,0.6181131815,1.236226363,71.95073505,5.00342352,-0.3098346323
politeness-reminder-079,25.08821085,0.7280123163,0.04008775082,0.7269077692,1.453815538,68.93351699,5.222423224,-0.3594509857
politeness-reminder-094,28.14019243,0.789769142,0.4191706461,0.6693513779,1.338702756,60.82300006,5.918813601,-0.4875092055
politeness-request-001,33.42064727,0.587283887,0.2133804459,0.5471481968,1.094296394,80.15999653,4.491018159,-0.1708974619
politeness-request-006,21.63325489,0.8930282536,0.1808612785,0.8745219606,1.749043921,57.95114088,6.212129641,-0.5306422466
politeness-request-025,17.71064347,0.9971440439,0.1212678328,0.9897425711,1.979485142,53.05647061,6.785223289,-0.6010275974
politeness-request-029,17.96568046,0.676785553,0.2284645251,0.6370578039,1.274115608,71.91494462,5.005913609,-0.3104284933
politeness-request-031,21.07988391,0.7674880429,0.3338791518,0.6910590481,1.382118096,63.86714188,5.636701274,-0.4404541004
politeness-request-037,24.95008544,0.6956552931,0.240497357,0.6527612948,1.30552259,70.28335978,5.122122806,-0.3373686723
politeness-request-053,25.18242094,0.5138192971,0.2623556538,0.4417915584,0.8835831167,88.18362212,4.082390713,-0.03169646468
politeness-request-056,18.98341596,0.7302481995,-0.03577008699,0.729371602,1.458743204,68.77557043,5.234416781,-0.3620220581
politeness-request-061,27.38596997,0.4511872239,0.1335323138,0.4309745146,0.8619490292,96.1489188,3.744191869,0.1071129923
politeness-request-074,17.59422341,0.7277768587,0.09879843987,0.7210395443,1.442079089,68.80094294,5.232486426,-0.3616092264
politeness-request-093,21.87431443,0.8162363518,-0.2197821174,0.7860900731,1.572180146,62.09837683,5.797252978,-0.4679548508
politeness-request-097,28.20970249,0.7354757709,-0.1635957283,0.7170502405,1.434100481,67.91641661,5.300633013,-0.3759587751
