sim,step_cosine,midpoint_residual
881,0.9224002319,0.1014158635
882,0.9036042106,0.1133326329
883,0.9157905093,0.1056235536
884,0.899256419,0.1153717365
885,0.9216328493,0.1009819934
886,0.9187371585,0.1029216876
887,0.9281451097,0.09733485736
888,0.9223991309,0.10063591
889,0.9020089157,0.1157964973
890,0.9248311969,0.09905254409
891,0.9155817298,0.10803555
892,0.9046858057,0.1118699012
893,0.9312451973,0.09478254625
894,0.9273419283,0.09709242386
895,0.9372630823,0.09126690403
896,0.9414780485,0.08693258045
897,0.9161438775,0.1045986127
898,0.916293128,0.1051417774
899,0.8970217332,0.1180769351
900,0.9216935096,0.1016006394
901,0.9192608867,0.1026993424
902,0.9050463647,0.112238756
903,0.9081903125,0.1096807365
904,0.9229620733,0.1020625898
905,0.8990312282,0.1170816091
906,0.9318376788,0.09395156452
907,0.9199322506,0.1036549915
908,0.9135040721,0.1063116948
909,0.921783229,0.1009843693
910,0.9042537891,0.1149042423
911,0.9065089378,0.1117805675
912,0.9335372747,0.0935394646
913,0.9029874387,0.1152647796
914,0.9164764012,0.1057558716
915,0.9175948663,0.1036533113
916,0.8880939772,0.1219290843
917,0.8952235609,0.119516266
918,0.8983162174,0.1171858184
919,0.9300209502,0.09530344119
920,0.9428598487,0.08587510519
921,0.9373861022,0.0899388676
922,0.94139882,0.08698099893
923,0.9358484435,0.09253508534
924,0.9318049329,0.09398127302
925,0.9042068223,0.1175458986
926,0.9115693936,0.1087767756
927,0.9304681276,0.09498160987
928,0.9250779043,0.09864435254
929,0.9041634792,0.1121857297
930,0.8928674974,0.119141441
931,0.9098939299,0.1086414255
932,0.9188760166,0.1031882743
933,0.9232061451,0.09997050804
934,0.9338880942,0.09277594369
935,0.9308879887,0.09590524864
936,0.907817715,0.1101083005
937,0.9115600334,0.1075622986
938,0.9266751684,0.09957852868
939,0.9139509447,0.1065829621
940,0.9197570913,0.108876645
941,0.916716236,0.10490958
942,0.9326267311,0.09484705156
943,0.9207975199,0.1018016747
944,0.9167415631,0.1061704926
945,0.9178274824,0.1051312841
946,0.9157881993,0.1054261676
947,0.9255811426,0.1002594377
948,0.9232271098,0.1000763869
949,0.928594234,0.09639748938
950,0.9087885475,0.1099695587
951,0.913103579,0.1065819918
952,0.9296642594,0.09576124997
953,0.9416284953,0.08694801105
954,0.9409252933,0.08724359128
955,0.9089715361,0.1094262287
956,0.9196300298,0.1024098354
957,0.9141827284,0.1058703689
958,0.930446533,0.09502632936
959,0.9160787117,0.1055485367
960,0.9101941605,0.1084738711
961,0.8985720916,0.1182357021
962,0.9255157211,0.09841281837
963,0.9133413301,0.1075885023
964,0.9258894626,0.09870074082
965,0.9334726419,0.09282991377
966,0.9201419188,0.1019743678
967,0.9165235148,0.104665201
968,0.9299443945,0.09531897506
969,0.9184281884,0.1031382079
970,0.911348463,0.1089976894
971,0.9283685449,0.09720664155
972,0.8989585511,0.1153751231
973,0.9166453919,0.1078094052
974,0.9031225783,0.1152879634
975,0.9248883512,0.09888894944
976,0.9167731365,0.1045399586
977,0.9081576615,0.1177596768
978,0.9151812896,0.1106108484
979,0.9071321712,0.1106485785
980,0.9012318822,0.1140335856
981,0.9283580521,0.09639552533
982,0.9272144975,0.09739573448
983,0.9323731261,0.09357344806
984,0.9141257223,0.1063380751
985,0.9322888588,0.09361601425
986,0.8911884531,0.1212356843
987,0.9234422137,0.1016812598
988,0.9186488989,0.1031826781
989,0.9085623167,0.1094480339
990,0.9356715999,0.09116353111
991,0.9124587753,0.1076780039
992,0.9319928423,0.09396823079
993,0.9268795296,0.09837172287
994,0.9044455324,0.1123731448
995,0.9156592219,0.1067235205
996,0.9158610043,0.1056505044
997,0.9222780043,0.1040933599
998,0.9063680749,0.1118493601
999,0.9353275624,0.09146290267
