scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-criticism-or-feedback-036,38.43953089,0.4452538707,0.2595071482,0.3618107922,0.7236215844,98.1396828,3.668240917,0.141586884
politeness-criticism-or-feedback-041,18.07949935,0.9268554575,0.187413751,0.9077098242,1.815419648,56.13892205,6.412663209,-0.5571811381
politeness-criticism-or-feedback-050,44.94175356,0.9881507533,0.8199979156,0.5514030556,1.102806111,37.20018182,9.677372056,-0.7965279994
politeness-criticism-or-feedback-054,31.43603562,1.537973727,0.7089089806,1.364848432,2.729696863,32.83041582,10.96544137,-0.8402789159
politeness-criticism-or-feedback-071,27.3453963,0.8183603062,0.3049632324,0.759414918,1.518829836,61.07144005,5.894735734,-0.4837187118
politeness-criticism-or-feedback-099,25.42014539,0.6758259245,0.2048823962,0.6440216487,1.288043297,72.20258495,4.985971074,-0.3056523486
politeness-criticism-or-feedback-100,26.45393008,0.8540063134,0.3867940947,0.7613915626,1.522783125,57.80792546,6.227519793,-0.532759221
politeness-disagreement-012,23.59398005,0.5368819306,0.1318049854,0.5204513937,1.040902787,85.7975203,4.195925462,-0.07328135979
politeness-disagreement-035,32.79475269,0.7916700218,0.4260702851,0.6672372408,1.334474482,60.54967206,5.945531788,-0.4916688281
politeness-disagreement-047,18.69278853,0.6279108804,0.08525028113,0.6220968279,1.244193656,76.94320256,4.678775876,-0.2259168389
politeness-disagreement-048,20.43672779,0.8920801243,0.2287367549,0.8622566005,1.724513201,57.6662598,6.242818613,-0.5348500125
politeness-disagreement-075,32.07937658,0.4932159714,0.07048455797,0.488153584,0.976307168,90.79080596,3.965159205,0.01380172956
politeness-disagreement-086,37.84526756,0.5303853253,0.1500170168,0.5087273218,1.017454644,86.47828895,4.162894576,-0.0614267577
politeness-inquiry-sensitive-008,44.88300566,0.6122138902,0.4335287997,0.4322714739,0.8645429478,73.89546113,4.871747121,-0.2773907637
politeness-inquiry-sensitive-009,20.17827591,0.7825402413,0.03626474656,0.7816994931,1.563398986,65.12916913,5.52747724,-0.4205739852
politeness-inquiry-sensitive-016,27.64998401,0.6772634785,-0.3462586738,0.5820573427,1.164114685,70.27565036,5.122684716,-0.3374953355
politeness-inquiry-sensitive-092,23.8083098,0.5449384192,-0.0233248549,0.5444390065,1.088878013,85.07043692,4.231787364,-0.08593099905
politeness-refusal-038,22.60028997,1.235284138,0.007264197893,1.235262779,2.470525557,44.07228077,8.168399587,-0.7184628907
politeness-refusal-058,24.71498912,1.173569836,0.4863790183,1.068036334,2.136072668,43.45452005,8.284523672,-0.725920541
politeness-refusal-064,22.29136785,1.228315257,0.2668906639,1.198969451,2.397938902,43.60644568,8.255660245,-0.7240942758
politeness-refusal-069,20.49406418,0.8559332154,0.1141100935,0.84829273,1.69658546,60.36302679,5.963915647,-0.4945028525
politeness-refusal-077,18.87689617,0.9468419104,-0.106871515,0.9407912003,1.881582401,55.50323784,6.486108091,-0.5663596639
politeness-refusal-080,23.70594032,0.9917227992,-0.03711382833,0.9910280895,1.982056179,53.49283149,6.729873704,-0.5949233559
politeness-refusal-083,23.41998559,0.8954514494,0.1107611552,0.8885748504,1.777149701,58.15840132,6.189991331,-0.5275727075
politeness-refusal-090,19.25016448,1.02354605,0.3590917756,0.9584881919,1.916976384,50.23303249,7.166598991,-0.6396666579
politeness-reminder-017,32.37894667,0.5653677474,-0.008809982508,0.5652991013,1.130598203,82.97696708,4.338553368,-0.1222683373
politeness-reminder-018,28.59522418,1.32999419,-0.3368384297,1.286632977,2.573265954,40.26762515,8.940184545,-0.763033675
politeness-reminder-019,23.00675768,1.303840855,0.4051448989,1.239297618,2.478595237,40.52009531,8.884480583,-0.7601781384
politeness-reminder-021,28.59446558,1.444870597,-0.2184150545,1.428266749,2.856533498,37.85521362,9.509918598,-0.7895640119
politeness-reminder-079,28.52424293,0.6374939464,-0.0753781579,0.6330218519,1.266043704,76.1220524,4.729247158,-0.2398544085
politeness-reminder-094,32.58829161,1.680436083,-1.151041482,1.224323869,2.448647739,25.43927272,14.15134796,-0.9030410721
politeness-request-001,26.69470053,0.76868556,0.1414683088,0.7555555623,1.511111125,65.71694221,5.47803942,-0.411244841
politeness-request-006,31.62184481,1.060160368,0.5381883159,0.9133965965,1.826793193,46.26463532,7.781321468,-0.6913285166
politeness-request-025,51.32809133,1.337849959,1.16213619,0.662783516,1.325567032,23.28815211,15.45850432,-0.9185281544
politeness-request-029,22.67481807,0.6587247066,-0.007129451629,0.6586861241,1.317372248,74.39921172,4.838760945,-0.2689330719
politeness-request-031,26.62717801,0.5884931745,0.2010027375,0.5531022654,1.106204531,80.12086908,4.493211371,-0.1715702785
politeness-request-037,29.36485554,0.4650703832,0.009713583335,0.4649689319,0.9299378639,94.14660193,3.823823618,0.07230869607
politeness-request-053,26.64980235,1.575622599,0.8856916453,1.303125813,2.606251626,30.27143995,11.8923976,-0.8636469336
politeness-request-056,25.07947272,1.021121581,-0.3736098002,0.9503183675,1.900636735,50.16749314,7.175961514,-0.6405454834
politeness-request-061,24.91711237,0.6522489651,0.1065085714,0.6434940844,1.286988169,74.75065566,4.816011269,-0.2630201739
politeness-request-074,24.34900806,0.5082183866,0.03664738583,0.5068953518,1.013790704,89.06350206,4.042059785,-0.0163442448
politeness-request-093,23.26506181,0.9020011256,-0.3042623325,0.8491351269,1.698270254,56.42612874,6.380023015,-0.5530116525
politeness-request-097,27.65188808,1.687686812,0.7900128659,1.491363956,2.982727911,29.85495058,12.05830166,-0.8672884223
