draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
1811,0.6639784334,0.2305015677,0.6226848219,1.245369644,72.95848143,4.934313228,-0.2930646005
1812,0.6352227752,0.2178527785,0.5966976965,1.193395393,75.57279422,4.763619021,-0.2491497719
1813,0.7006781788,0.258062074,0.6514244977,1.302848995,69.70149542,5.164882014,-0.3469111726
1814,0.6271803332,0.2167584368,0.5885328797,1.177065759,76.31044691,4.717571638,-0.2366609967
1815,0.682165402,0.2483765754,0.6353414141,1.270682828,71.27585701,5.050798617,-0.3210120925
1816,0.6464960065,0.2221524171,0.6071288084,1.214257617,74.53634156,4.82985873,-0.266627111
1817,0.6765227674,0.1707727262,0.6546141847,1.309228369,72.39783669,4.972524269,-0.30240588
1818,0.6496697976,0.2518874938,0.5988518484,1.197703697,73.96881121,4.866916125,-0.2761605749
1819,0.6791676846,0.1896975881,0.6521376917,1.304275383,72.04957351,4.996559764,-0.3081940047
1820,0.6572839822,0.1961125981,0.6273452655,1.254690531,73.82008175,4.876721774,-0.278654513
1821,0.6624774927,0.2520723368,0.6126466888,1.225293378,72.86568699,4.940597075,-0.294612673
1822,0.628465684,0.2212986365,0.5882142717,1.176428543,76.1550106,4.727200445,-0.2392959314
1823,0.6536824078,0.2066474228,0.6201592803,1.240318561,74.04501024,4.861907626,-0.2748821258
1824,0.7124228339,0.2448982857,0.6690075664,1.338015133,68.94490692,5.221560462,-0.3592654733
1825,0.6629056414,0.2496704389,0.6140916555,1.228183311,72.85529413,4.941301855,-0.2947860071
1826,0.6877007655,0.2354155805,0.6461515669,1.292303134,70.96476909,5.072939778,-0.3261494878
1827,0.7093084246,0.2340661336,0.6695756016,1.339151203,69.2919955,5.19540529,-0.3536055263
1828,0.7010825066,0.22486202,0.6640434874,1.328086975,70.01336352,5.14187552,-0.3418009625
1829,0.6393529596,0.2119860834,0.6031866273,1.206373255,75.25298291,4.783863524,-0.2545516019
1830,0.7027465314,0.2545440246,0.6550267376,1.310053475,69.58075882,5.173844121,-0.3488867875
1831,0.6808039329,0.2707185285,0.6246642886,1.249328577,71.13090717,5.061091083,-0.3234070226
1832,0.6686173937,0.1961910725,0.6391856399,1.27837128,72.86642843,4.940546803,-0.2946003068
1833,0.6588014046,0.2100090706,0.6244321267,1.248864253,73.57982706,4.892645367,-0.2826791986
1834,0.6490863002,0.2021780669,0.6167957964,1.233591593,74.47753966,4.833672026,-0.2676161053
1835,0.6280120515,0.2240701997,0.5866785172,1.173357034,76.17264155,4.726106285,-0.2389971421
1836,0.6604688679,0.2216329466,0.6221719718,1.244343944,73.33730016,4.908825376,-0.2867369064
1837,0.6113712588,0.2524402875,0.556820184,1.113640368,77.46756453,4.647106208,-0.216992266
1838,0.7075036524,0.21501686,0.674039441,1.348078882,69.60833445,5.171794482,-0.3484357032
1839,0.6770851771,0.2322420089,0.6360094232,1.272018846,71.85407365,5.010154354,-0.3114382308
1840,0.7132050589,0.2288275964,0.6754993614,1.350998723,69.04721373,5.213823709,-0.3575985249
1841,0.6249288498,0.2000954222,0.592028622,1.184057244,76.64626144,4.696902279,-0.2309623948
1842,0.6930981938,0.1783338398,0.6697627548,1.33952551,71.0177989,5.069151756,-0.3252744139
1843,0.6433353079,0.213262721,0.6069590845,1.213918169,74.89030473,4.807030781,-0.2606678768
1844,0.6589226301,0.2474429331,0.610697165,1.22139433,73.21731093,4.916870006,-0.2887425463
1845,0.6384124779,0.2159450409,0.6007813507,1.201562701,75.30370701,4.780641143,-0.2536953622
1846,0.6840550037,0.2440975589,0.6390208367,1.278041673,71.16860424,5.05841029,-0.3227843722
1847,0.7293038171,0.2051242696,0.6998629092,1.399725818,68.06188368,5.289304094,-0.3736049479
1848,0.6533383573,0.2307022556,0.6112507492,1.222501498,73.86344521,4.873858767,-0.2779275754
1849,0.64659197,0.274824934,0.5852797889,1.170559578,73.97694545,4.866380976,-0.2760241239
1850,0.6241440805,0.2624344352,0.5662896789,1.132579358,76.1559481,4.727142252,-0.2392800443
1851,0.6486948675,0.2281134888,0.6072637543,1.214527509,74.29030421,4.845854434,-0.2707633522
1852,0.675816454,0.2882702585,0.6112512883,1.222502577,71.31423654,5.048080404,-0.3203776231
1853,0.7145986813,0.2055889085,0.6843862039,1.368772408,69.15046076,5.206039064,-0.3559151012
1854,0.6483469255,0.1787464145,0.6232202301,1.24644046,74.71197764,4.818504494,-0.2636714042
1855,0.6241267784,0.2310390785,0.5797889096,1.159577819,76.46830747,4.70783272,-0.2339831838
1856,0.6773225713,0.2330873533,0.6359529474,1.271905895,71.826414,5.012083716,-0.3118969376
1857,0.6395064108,0.2465371111,0.5900744888,1.180148978,74.92225569,4.804980799,-0.2601294656
1858,0.6665184171,0.1424447756,0.6511192565,1.302238513,73.3887094,4.905386713,-0.2858772071
1859,0.6443945446,0.158407998,0.6246208733,1.249241747,75.18179172,4.788393463,-0.2557529961
1860,0.6322773823,0.2305904409,0.5887297655,1.177459531,75.72656353,4.753946082,-0.24654973
1861,0.7076702476,0.2537688743,0.6606046758,1.321209352,69.21083926,5.201497393,-0.354930105
1862,0.6540197859,0.2464292509,0.6058172205,1.211634441,73.64873743,4.888067502,-0.2815253348
