scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-complaint-063,125.2855286,0.7168333812,-0.1463954163,0.7017253583,1.403450717,69.39364198,5.18779516,-0.3519455193
politeness-complaint-072,104.7054478,0.8170804455,-0.004162547228,0.8170698425,1.634139685,62.92753172,5.720866371,-0.4551170903
politeness-complaint-089,103.0217729,0.7442558561,0.1010732891,0.7373608137,1.474721627,67.6000941,5.325436374,-0.3810688579
politeness-correction-002,80.52148189,0.8115127806,0.1931787722,0.7881845945,1.576369189,62.60017734,5.75078243,-0.4601970368
politeness-correction-005,111.746548,0.5227001515,-0.05267415814,0.5200393075,1.040078615,87.44391504,4.116924544,-0.04459730192
politeness-correction-007,76.50832647,0.8753879957,-0.0341131843,0.8747230611,1.749446122,59.44882659,6.055628355,-0.5083077197
politeness-correction-024,94.5412434,0.7289134724,0.3938227267,0.6133665382,1.226733076,65.36188399,5.507797175,-0.4168855693
politeness-correction-027,129.8964359,0.6583100288,0.08324087106,0.6530260725,1.306052145,74.31506511,4.844239852,-0.2703473105
politeness-correction-045,103.8707036,0.9088370046,0.07270669499,0.9059240793,1.811848159,57.55188166,6.25522554,-0.5365356924
politeness-correction-051,109.7828568,0.6004033136,-0.06434042706,0.5969459343,1.193891869,79.51422137,4.527491986,-0.1819914665
politeness-correction-076,101.1942797,0.7169622022,-0.2585363145,0.6687254844,1.337450969,68.45426419,5.258985752,-0.3672438069
politeness-correction-087,105.2351261,0.7398594464,0.09675817286,0.733505185,1.46701037,67.93042104,5.299540242,-0.3757322722
politeness-criticism-or-feedback-023,78.50640267,0.8311390859,-0.04472078382,0.8299350768,1.659870154,62.02649312,5.803971528,-0.4690632446
politeness-criticism-or-feedback-036,127.3875898,0.7746174242,0.2637624089,0.7283279107,1.456655821,64.33120379,5.59604016,-0.4331682857
politeness-criticism-or-feedback-041,98.03545451,0.7600148312,-0.1537067085,0.7443096072,1.488619214,66.24235953,5.434589023,-0.4028687442
politeness-criticism-or-feedback-050,103.1942236,0.6181330176,0.1625113767,0.5963878603,1.192775721,77.51168295,4.644461148,-0.2162405369
politeness-criticism-or-feedback-054,100.6058586,0.8262394184,-0.3231464706,0.7604261536,1.520852307,60.36074449,5.964141149,-0.4945374746
politeness-criticism-or-feedback-071,102.7003214,0.8633817179,0.007197311314,0.8633517183,1.726703437,60.15096012,5.984941875,-0.4977165058
politeness-criticism-or-feedback-099,94.60179281,0.6909387101,0.1440156573,0.675763118,1.351526236,71.40176039,5.041892497,-0.3189301893
politeness-criticism-or-feedback-100,96.5389913,0.7857573309,0.3630341283,0.6968649831,1.393729966,62.20004132,5.787777506,-0.4663860025
politeness-disagreement-012,102.4433098,0.7041593434,0.0210998228,0.703843149,1.407686298,70.74656456,5.088586311,-0.329747252
politeness-disagreement-035,89.13736801,0.8002522137,0.003597536618,0.8002441273,1.600488255,63.99430511,5.625500572,-0.4384604799
politeness-disagreement-047,93.56967187,0.6127945662,-0.01693433955,0.6125605346,1.225121069,78.4200558,4.59066238,-0.2007350186
politeness-disagreement-048,94.120646,0.9762210599,0.2466479273,0.9445487588,1.889097518,53.34047382,6.749096403,-0.5970586225
politeness-disagreement-075,104.8576031,0.7148556965,0.297878491,0.6498361882,1.299672376,68.11623044,5.285084005,-0.3727249351
politeness-disagreement-086,120.6822693,0.623247094,-0.004701873728,0.6232293579,1.246458716,77.47631503,4.646581343,-0.2168431773
politeness-inquiry-sensitive-008,115.1441137,0.7188007039,0.1449286847,0.7040384424,1.408076885,69.25440199,5.198225523,-0.3542191913
politeness-inquiry-sensitive-009,100.3201839,0.6955106564,0.01352549195,0.6953791298,1.39075826,71.4211598,5.040523019,-0.3186092689
politeness-inquiry-sensitive-016,122.8101776,0.6608596364,-0.1069942112,0.6521408573,1.304281715,74.0213471,4.863461881,-0.2752791925
politeness-inquiry-sensitive-092,95.91066026,0.6527831513,-0.1464220087,0.6361496978,1.272299396,74.52459829,4.830619799,-0.2668246446
politeness-refusal-038,114.4688685,0.7718670597,0.3830370727,0.6701204062,1.340240812,62.70649362,5.741032215,-0.45854884
politeness-refusal-058,100.1433857,0.7210818836,-0.08500018577,0.716054503,1.432109006,69.34309922,5.191576437,-0.3527710811
politeness-refusal-064,102.536643,0.7282771243,0.147318838,0.7132213749,1.42644275,68.53880158,5.252499193,-0.3658710497
politeness-refusal-069,104.6832132,0.6212162941,0.1988479741,0.5885313647,1.177062729,76.99662529,4.675529591,-0.2250084441
politeness-refusal-077,88.13165011,0.8219095365,0.07144177124,0.8187987295,1.637597459,62.53879243,5.756427107,-0.4611479518
politeness-refusal-080,106.421328,0.620195987,0.07218443106,0.6159809009,1.231961802,77.6700348,4.63499213,-0.2135413436
politeness-refusal-083,104.7883532,0.7962288903,0.1715372285,0.7775316231,1.555063246,63.71774703,5.64991728,-0.4427934882
politeness-refusal-090,96.80161454,0.6178819679,0.07295758583,0.6135595464,1.227119093,77.87836428,4.622593236,-0.2099877731
politeness-reminder-017,87.64512818,0.8110342245,-0.004139383652,0.811023661,1.622047322,63.30709876,5.686566073,-0.4492083093
politeness-reminder-018,127.757689,0.6728393109,0.07217625412,0.6689568944,1.337913789,73.14171672,4.921951742,-0.2900054663
politeness-reminder-019,98.85618622,0.6556399926,0.1326224865,0.6420865019,1.284173004,74.35116885,4.841887566,-0.269740592
politeness-reminder-021,120.3203383,0.6581372353,0.2492775244,0.6091020738,1.218204148,73.26503479,4.913667223,-0.2879449853
politeness-reminder-079,109.2704102,0.6308157393,0.2084283522,0.5953873688,1.190774738,76.04696306,4.733916852,-0.2411265018
politeness-reminder-094,107.3059179,0.7422065542,0.4026227435,0.6235106218,1.247021244,64.24070107,5.603923899,-0.4345914323
politeness-request-001,126.38182,0.6748408911,0.270989078,0.6180413805,1.236082761,71.6154243,5.026850061,-0.3153935835
politeness-request-006,120.1717646,0.7019433291,0.3316646209,0.6186461157,1.237292231,68.57754983,5.249531383,-0.3652415714
politeness-request-025,80.25778837,0.9241516205,0.03430401827,0.9235147276,1.847029455,56.81194255,6.33669584,-0.5473887991
politeness-request-029,106.3886809,0.6152167654,0.1499869021,0.5966536664,1.193307333,77.8467425,4.62447096,-0.2105273401
politeness-request-031,124.1054373,0.5598270783,0.3381171688,0.4461873348,0.8923746696,81.91202072,4.394959334,-0.1406935208
politeness-request-037,97.98950486,0.6327034997,0.1131115365,0.6225106416,1.245021283,76.4249971,4.710500669,-0.2347180419
politeness-request-053,104.2219124,0.5341589011,0.1763914921,0.5041941819,1.008388364,85.99219268,4.186426567,-0.06989240464
politeness-request-056,85.4427687,0.7650027488,0.1308303141,0.7537324689,1.507464938,66.02246882,5.452689159,-0.4063783604
politeness-request-061,110.8160198,0.4483633436,0.119776494,0.432068605,0.86413721,96.46626424,3.731874587,0.112618179
politeness-request-074,88.5235437,0.7821394716,-0.1135979196,0.773846022,1.547692044,64.9457864,5.543084778,-0.4234756261
politeness-request-093,97.52274927,0.7573494555,-0.05664133867,0.7552284135,1.510456827,66.80725007,5.388636707,-0.3938256013
politeness-request-097,130.5481173,0.6532822074,-0.001405353273,0.6532806958,1.306561392,74.85839738,4.80907971,-0.2612054722
