draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
497,0.5869099465,0.2658674591,0.5232377849,1.04647557,79.76627928,4.513185311,-0.1776639456
498,0.5577696077,0.2723023556,0.4867836916,0.9735673833,82.84497264,4.345465857,-0.1245544638
499,0.6522843147,0.1982855685,0.6214158516,1.242831703,74.23143119,4.849697685,-0.2717523547
500,0.6288673408,0.3117501871,0.5461556126,1.092311225,75.08497618,4.794567679,-0.2573861827
501,0.6094922673,0.3084242421,0.525695074,1.051390148,76.98814715,4.676044473,-0.2251526187
502,0.6565879471,0.2459913469,0.6087659563,1.217531913,73.43227044,4.90247677,-0.2851485706
503,0.6107451873,0.2634657277,0.5509950038,1.101990008,77.41508348,4.650256563,-0.2178863175
504,0.6753198732,0.3342106255,0.5868221101,1.17364422,70.65176673,5.095413982,-0.3313087949
505,0.6234237568,0.2314347915,0.5788740086,1.157748017,76.52977962,4.704051178,-0.2329399407
506,0.6473020797,0.3104802311,0.5679806409,1.135961282,73.4298728,4.902636846,-0.2851886797
507,0.6079524362,0.2584894386,0.5502630051,1.10052601,77.73683974,4.631008943,-0.2124021267
508,0.6408610872,0.29575059,0.5685371769,1.137074354,74.21650459,4.850673068,-0.2720030598
509,0.6053663455,0.2540100169,0.5494973372,1.098994674,78.03301059,4.613432152,-0.207348103
510,0.62459846,0.3132156798,0.5403879848,1.08077597,75.46329492,4.770531162,-0.2510001716
511,0.6604653095,0.2641984916,0.605321057,1.210642114,72.90057482,4.938232667,-0.2940307362
512,0.5925349965,0.3042246292,0.5084733003,1.016946601,78.75475917,4.571152319,-0.1950088542
513,0.6384974261,0.2782828961,0.5746630255,1.149326051,74.65650883,4.822084579,-0.2646051347
514,0.6486216148,0.2886842982,0.5808367888,1.161673578,73.62175006,4.889859311,-0.2819772712
515,0.5556379367,0.2156049199,0.5121015869,1.024203174,83.45726939,4.313584696,-0.113944178
516,0.6245169039,0.2956223201,0.5501170849,1.10023417,75.71972984,4.754375125,-0.2466653168
517,0.6254539087,0.3303252853,0.5311099677,1.062219935,75.11257832,4.792805786,-0.2569206354
518,0.6441047381,0.3261237679,0.5554405473,1.110881095,73.46757943,4.900120608,-0.2845578431
519,0.6735103067,0.3133844314,0.5961596526,1.192319305,71.14258743,5.060260148,-0.3232141122
520,0.6133047023,0.3364526901,0.5127789437,1.025557887,76.17976187,4.725664549,-0.2388764687
521,0.63405424,0.2761768526,0.5707461128,1.141492226,75.08490909,4.794571964,-0.2573873142
522,0.6032787422,0.2854966718,0.5314479195,1.062895839,77.89869315,4.621386899,-0.209640865
523,0.6426539228,0.273532307,0.5815360191,1.163072038,74.34185967,4.842493873,-0.2698970417
524,0.5695544589,0.3037463801,0.4817991472,0.9635982944,81.22255138,4.43226658,-0.1525968619
525,0.6158125703,0.2534356482,0.5612445937,1.122489187,77.03377213,4.673274981,-0.2243766876
526,0.5391396676,0.1918911561,0.5038346608,1.007669322,85.38485915,4.216204179,-0.08046232801
527,0.5767342052,0.2443800131,0.5223990359,1.044798072,81.01257604,4.443754508,-0.1562176702
528,0.6748890763,0.2622576401,0.6218490134,1.243698027,71.71508663,5.019864256,-0.3137424506
529,0.6293188885,0.26334427,0.5715698198,1.14313964,75.66697156,4.75769008,-0.2475575656
