scenario_id,span,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
politeness-criticism-or-feedback-036,44.01452219,0.6354192309,0.2875318696,0.5666418825,1.133283765,74.81841937,4.811649364,-0.2618789329
politeness-criticism-or-feedback-041,36.32239534,0.6317860899,0.06393002426,0.6285432486,1.257086497,76.6505991,4.696636481,-0.2308887346
politeness-criticism-or-feedback-050,37.17130031,0.6167300442,0.2421884831,0.5671866413,1.134373283,77.05654031,4.671894151,-0.2239894224
politeness-criticism-or-feedback-054,35.55127567,0.8245465991,-0.2721650145,0.7783336681,1.556667336,61.08793734,5.893143813,-0.4834666868
politeness-criticism-or-feedback-071,32.95757081,0.9225010265,-0.1247248737,0.9140305518,1.828061104,56.67363357,6.352160208,-0.5494073825
politeness-criticism-or-feedback-099,28.53526983,0.7384933014,0.2090234579,0.7082948187,1.416589637,67.36293908,5.344184873,-0.384892407
politeness-criticism-or-feedback-100,28.94323952,0.7150280392,0.3392105361,0.6294452391,1.258890478,67.45803065,5.336651493,-0.3833600745
politeness-disagreement-012,36.68966251,0.6472134963,-0.04773635106,0.6454506569,1.290901314,75.3370062,4.778528086,-0.2531331528
politeness-disagreement-035,31.57755964,0.8487750549,-0.02414059384,0.8484316858,1.696863372,60.99350531,5.902267761,-0.4849087586
politeness-disagreement-047,31.6311219,0.612083134,-0.09254906315,0.6050458114,1.210091623,78.35932493,4.594220284,-0.2017732846
politeness-disagreement-048,28.43889438,0.893676098,0.1518495264,0.8806808102,1.76136162,58.07743014,6.198621377,-0.5287727192
politeness-disagreement-075,29.59815701,0.7565468686,0.2528104594,0.7130568253,1.426113651,65.67292977,5.481710672,-0.4119449185
politeness-disagreement-086,37.55925966,0.7316421147,0.1055718816,0.7239853326,1.447970665,68.49213713,5.256077779,-0.3666289073
politeness-inquiry-sensitive-008,31.36673262,0.807334667,0.178486355,0.7873575336,1.574715067,62.964738,5.717485873,-0.454538773
politeness-inquiry-sensitive-009,33.22787052,0.7352302454,0.02006462524,0.73495641,1.46991282,68.42873652,5.260947642,-0.3676581799
politeness-inquiry-sensitive-016,28.34284525,0.7994807629,-0.1226600252,0.7900151951,1.58003039,63.77467562,5.64487387,-0.4419023922
politeness-inquiry-sensitive-092,34.56285128,0.5842224162,0.01445383631,0.5840435928,1.168087186,81.11368893,4.438215112,-0.1544743416
politeness-refusal-038,29.12188327,0.63256289,0.3029117966,0.5553199558,1.110639912,74.87124908,4.808254229,-0.2609889483
politeness-refusal-058,34.681413,0.6601973488,-0.1719163284,0.6374208307,1.274841661,73.74425794,4.881736017,-0.2799252268
politeness-refusal-064,28.37943919,0.7503526256,0.03844689224,0.749366999,1.498733998,67.32850394,5.346918154,-0.3854470433
politeness-refusal-069,29.75545823,0.6057198979,-0.008107310705,0.6056656389,1.211331278,79.07594105,4.55258572,-0.1895077585
politeness-refusal-077,30.66494832,0.7768274428,-0.1616285244,0.7598270171,1.519654034,65.05281152,5.533965275,-0.4217827068
politeness-refusal-080,30.38474376,0.7136344745,0.08516814112,0.708534086,1.417068172,69.90089087,5.150148954,-0.3436450929
politeness-refusal-083,31.69365941,0.7638974446,0.1352867456,0.751822321,1.503644642,66.07595689,5.448275242,-0.4055252008
politeness-refusal-090,32.57390102,0.6183448888,0.05521316957,0.6158749121,1.231749824,77.87169571,4.622989094,-0.2101015652
politeness-reminder-017,35.11743426,0.6842392811,-0.05255948021,0.6822176301,1.36443526,72.26494688,4.981668368,-0.3046158349
politeness-reminder-018,42.16025013,0.8339358212,0.1069201237,0.8270532274,1.654106455,61.6931973,5.835327326,-0.4741927444
politeness-reminder-019,30.21587309,0.7953846187,0.1296983574,0.7847388277,1.569477655,64.00625288,5.624450484,-0.4382730558
politeness-reminder-021,37.90291462,0.7180375937,0.359146229,0.6217652066,1.243530413,66.87095231,5.383503413,-0.3928033952
politeness-reminder-079,35.11763295,0.773891731,0.1282292729,0.7631943821,1.526388764,65.43161464,5.5019275,-0.415779031
politeness-reminder-094,36.17764974,0.7874730727,0.4522109178,0.6446852923,1.289370585,60.13986567,5.986045962,-0.4978844435
politeness-request-001,51.92269067,0.5112482337,0.2313895851,0.4558877234,0.9117754468,88.57072188,4.064548559,-0.02494302195
politeness-request-006,35.99755753,0.807554252,0.02534958557,0.807156285,1.61431257,63.51645587,5.667822536,-0.4459407614
politeness-request-025,23.69073505,0.9208917342,0.1825295422,0.902620935,1.80524187,56.47309094,6.37471748,-0.5523285603
politeness-request-029,29.74077126,0.6386646177,0.2156370958,0.6011598263,1.202319653,75.28384637,4.781902325,-0.2540306402
politeness-request-031,31.64598509,0.6807772243,0.282940537,0.6191948656,1.238389731,70.97917757,5.071909992,-0.3259117532
politeness-request-037,38.50196626,0.6360434129,0.2039436576,0.6024601295,1.204920259,75.61197833,4.761150389,-0.2484873885
politeness-request-053,36.0865667,0.4960778477,0.2550549205,0.4254882119,0.8509764237,90.52606649,3.976755138,0.009181463282
politeness-request-056,31.88618057,0.7148716834,0.108211028,0.7066342032,1.413268406,69.72499605,5.163141203,-0.3465264519
politeness-request-061,39.40764973,0.4578241449,0.08104002726,0.4505945646,0.9011891292,95.12302917,3.784572497,0.08929463329
politeness-request-074,24.65715416,0.748071709,0.1156859078,0.7390724271,1.478144854,67.27027718,5.351546256,-0.3863845673
politeness-request-093,33.28940764,0.7438872501,-0.1483348421,0.7289478825,1.457895765,67.4042526,5.340909306,-0.3842267992
politeness-request-097,38.30168459,0.8306130737,-0.161280007,0.8148047849,1.62960957,61.63511906,5.840825904,-0.4750849452
