draw,midpoint_residual,valence_offset,markedness,markedness_ratio,apex_angle_deg,effective_vertices,step_cosine
175,0.6698900768,0.2133911323,0.6349936532,1.269987306,72.61990447,4.957318557,-0.2987092726
176,0.6796828556,0.2238650249,0.6417579254,1.283515851,71.72192134,5.01938589,-0.3136291832
177,0.6899704793,0.2356347129,0.6484871196,1.296974239,70.78170889,5.086059741,-0.3291681127
178,0.6452272245,0.1909749584,0.6163170746,1.232634149,74.89800157,4.806536789,-0.2605381834
179,0.6443480404,0.1887321043,0.6160881349,1.23217627,74.9909695,4.800578021,-0.2589712833
180,0.6545126221,0.215006106,0.618190219,1.236380438,73.90382147,4.871196007,-0.2772505714
181,0.6732169548,0.1778610265,0.6492969455,1.298593891,72.62059327,4.957271536,-0.2986977995
182,0.6288585079,0.2179178025,0.5898939348,1.17978787,76.14769064,4.727654864,-0.2394199751
183,0.6928247053,0.2347758595,0.651833083,1.303666166,70.56408156,5.101745705,-0.3327523682
184,0.6574187843,0.2062557121,0.624225952,1.248451904,73.72849839,4.882779493,-0.280189276
185,0.6879101995,0.280097414,0.6283039721,1.256607944,70.44116633,5.110647917,-0.3347746263
186,0.6935877949,0.1562085504,0.6757683908,1.351536782,71.12301341,5.061652801,-0.3235373877
187,0.6594818973,0.1877824729,0.6321820274,1.264364055,73.69554069,4.884963142,-0.2807414094
188,0.6907358877,0.2360482887,0.6491511934,1.298302387,70.71678321,5.090729296,-0.3302379182
189,0.7006773426,0.2118306221,0.6678896061,1.335779212,70.16251702,5.130944774,-0.3393533733
190,0.7373521964,0.2638089514,0.688544188,1.377088376,66.90005089,5.381161826,-0.3923362997
191,0.6638126732,0.2139993457,0.628372139,1.256744278,73.12227295,4.923260526,-0.2903302235
192,0.6201165622,0.2650742408,0.5606069903,1.121213981,76.50437562,4.705613203,-0.2333711042
193,0.7235576515,0.2526769774,0.6780044397,1.356008879,68.02876704,5.291878946,-0.3741410262
194,0.6608118553,0.1943801918,0.6315763209,1.263152642,73.53412709,4.895686047,-0.2834441924
195,0.6677708352,0.2494324526,0.6194363082,1.238872616,72.44866238,4.969035841,-0.301560219
196,0.6628391865,0.2500595025,0.6138615743,1.227723149,72.8567535,4.941202877,-0.294761668
197,0.6495839181,0.2206456094,0.610962177,1.221924354,74.28039928,4.846500604,-0.2709297641
198,0.6696877589,0.2509852957,0.6208768604,1.241753721,72.27197994,4.981183583,-0.3044989163
199,0.6853336262,0.2007454414,0.6552735665,1.310547133,71.46613797,5.037350698,-0.317865064
200,0.6773967146,0.2445890501,0.6316981127,1.263396225,71.70391368,5.020646454,-0.3139276031
201,0.6287421905,0.2393093014,0.5814187823,1.162837565,75.96727669,4.738882525,-0.2424760206
202,0.6715697848,0.1646889602,0.6510633781,1.302126756,72.84271815,4.942154949,-0.2949957388
203,0.6603651347,0.2063457493,0.6272986074,1.254597215,73.4775157,4.899457971,-0.2843915878
204,0.716523696,0.2485363544,0.6720386056,1.344077211,68.59725391,5.248023492,-0.3649214079
205,0.6555828563,0.1992499723,0.6245705165,1.249141033,73.94100571,4.868746327,-0.2766269674
206,0.6536097853,0.2581922471,0.6004519257,1.200903851,73.55758264,4.894124944,-0.2830515812
207,0.6629905328,0.1843939729,0.6368322459,1.273664492,73.42408802,4.903023105,-0.2852854488
208,0.670038373,0.1757006543,0.6465916032,1.293183206,72.89725818,4.938457344,-0.2940860632
209,0.6102231244,0.235699894,0.5628657225,1.125731445,77.7342399,4.631163828,-0.2124464669
